price_per_m,floors,latitude,longitude
68.1,9,53.192522,50.117692
49.0,2,53.189625,50.090608
54.2,17,53.255496,50.191444
61.7,19,53.220169,50.161665
118.3,8,53.199935,50.104182
52.6,17,53.225215,50.150463
45.5,9,53.242419,50.253832
30.7,4,53.198974,50.289396
40.2,9,53.109401,50.077978
32.2,5,53.111152,50.081221
33.0,2,53.228994,50.19016
79.0,12,53.2228,50.193043
77.5,13,53.200868,50.142378
73.7,10,53.196757,50.155287
58.5,14,53.247538,50.202673
57.5,9,53.251003,50.22664
60.0,9,53.248303,50.199349
49.6,10,53.380132,50.178652
68.0,5,53.207302,50.125301
58.0,5,53.225959,50.189944
49.4,5,53.257721,50.240887
47.0,10,53.198996,50.184437
53.0,17,53.225457,50.150831
49.2,5,53.34843,50.222436
49.4,2,53.191233,50.100058
43.5,3,53.317365,50.30491
43.0,4,53.219532,50.159141
48.0,5,53.234147,50.219498
38.0,5,53.246315,50.255296
98.0,1,53.221171,50.17549
62.9,5,53.197545,50.216238
81.8,12,53.213607,50.136557
66.5,11,53.238976,50.188516
78.2,10,53.189269,50.11674
47.3,5,53.230368,50.21586
85.0,9,53.192841,50.120378
49.6,9,53.232519,50.268762
57.0,9,53.242893,50.202017
20.7,3,53.101902,50.034787
45.5,5,53.194956,50.179353
33.0,5,53.382243,50.174547
81.0,9,53.19154,50.099879
65.0,5,53.199417,50.177799
56.6,14,53.232869,50.225086
56.0,10,53.227711,50.231536
92.0,25,53.20179,50.127448
43.5,9,53.48289,49.859633
111.2,7,53.195705,50.105278
53.0,12,53.254866,50.26463
40.7,3,53.234998,50.182793
120.0,33,53.196288,50.109536
31.0,2,53.232902,50.26233
26.0,2,53.18076,50.20226
41.0,5,53.389821,50.169166
62.3,10,53.276495,50.263058
80.7,9,53.206342,50.131356
64.0,2,53.188109,50.128095
36.3,5,53.39118,50.167441
43.0,9,53.392979,50.168259
63.5,16,53.209039,50.21277
44.8,10,53.245922,50.254434
47.8,5,53.188589,50.200346
48.0,9,53.26196,50.232865
85.5,6,53.201909,50.113704
53.5,8,53.347828,50.211773
55.0,20,53.195927,50.110209
60.4,9,53.191864,50.143429
58.0,10,53.187332,50.138947
35.0,2,53.180312,50.083727
158.0,11,53.198273,50.103616
78.5,9,53.196595,50.13777
57.0,10,53.20281,50.225886
31.6,3,53.303091,50.285076
58.0,10,53.245712,50.207551
75.0,5,53.201337,50.201712
74.2,8,53.18301,50.099816
59.4,12,53.196202,50.143501
70.0,5,53.203818,50.135452
79.0,20,53.213876,50.162896
51.5,5,53.211876,50.154389
53.4,9,53.24527,50.259527
84.0,3,53.186005,50.096456
48.0,5,53.233495,50.247212
62.5,10,53.240264,50.179272
61.5,9,53.201164,50.148298
46.3,5,53.227905,50.294274
60.0,4,53.230293,50.284537
54.0,5,53.115762,50.15658
64.3,12,53.194751,50.147094
54.0,12,53.242791,50.194175
38.0,5,53.12831,50.108
67.0,14,53.216772,50.150652
9.0,4,53.298318,50.288588
101.3,6,53.176512,50.072417
53.0,4,53.212442,50.15367
47.8,9,53.110368,50.077601
83.5,5,53.189463,50.104784
53.0,5,53.228018,50.212339
76.0,5,53.188012,50.104173
50.0,9,53.24576,50.236872
52.8,9,53.247026,50.262842
41.7,2,53.221295,50.25959
59.0,9,53.199999,50.244687
26.0,5,53.373364,50.186306
60.5,10,53.253034,50.202619
32.0,3,53.200107,50.250275
66.7,10,53.234966,50.258144
57.0,12,53.209514,50.214809
38.5,2,53.215213,50.243933
60.2,21,53.222482,50.192369
113.0,5,53.207987,50.117037
54.0,12,53.348252,50.212995
85.7,16,53.201305,50.143429
52.0,5,53.117838,50.162527
43.0,5,53.196223,50.195046
44.2,5,53.220206,50.226883
71.5,5,53.205248,50.241822
53.5,9,53.241013,50.213597
49.2,9,53.254968,50.263237
56.7,9,53.256482,50.208656
62.0,12,53.249462,50.2118
51.5,5,53.193348,50.172813
33.0,2,53.178595,50.192765
63.7,13,53.188379,50.142791
52.0,25,53.19761,50.186521
43.0,5,53.243616,50.251038
67.0,16,53.208025,50.203724
66.3,9,53.22274,50.199475
60.0,5,53.214593,50.161485
56.3,9,53.238351,50.213111
61.7,12,53.233624,50.269508
37.0,5,53.110276,50.080799
50.0,3,53.180835,50.087356
53.0,5,53.186636,50.091102
46.5,2,53.183269,50.095926
85.3,5,53.203381,50.112437
40.5,5,53.226935,50.290205
58.0,27,53.255679,50.217432
69.8,10,53.207372,50.221385
54.0,5,53.229285,50.213938
42.7,5,53.254332,50.244094
81.7,5,53.210231,50.120756
47.0,5,53.125047,50.095639
85.6,6,53.180878,50.078481
67.6,16,53.245793,50.189064
74.5,5,53.267642,50.222238
60.2,12,53.201936,50.187456
80.0,16,53.220298,50.192172
45.5,9,53.246294,50.265088
63.0,9,53.188384,50.14183
44.7,5,53.138446,50.079316
42.2,4,53.215348,50.253212
118.0,10,53.191303,50.11692
73.6,16,53.215462,50.16189
56.0,9,53.246488,50.20473
51.2,10,53.2266,50.271394
45.0,5,53.243993,50.216974
61.4,9,53.242047,50.197526
72.3,7,53.187359,50.099978
70.0,4,53.18921,50.09218
58.0,9,53.237645,50.213884
61.0,5,53.229818,50.250158
39.7,5,53.24825,50.252619
59.3,3,53.207184,50.159078
52.4,6,53.21276,50.246304
44.2,5,53.341151,50.219669
71.7,22,53.218481,50.170882
64.3,9,53.202281,50.222939
30.3,3,53.198311,50.289675
56.0,9,53.244025,50.195963
54.0,5,53.227468,50.246834
68.7,16,53.207194,50.204047
68.9,10,53.229549,50.247993
57.5,2,53.230314,50.22655
57.0,16,53.198171,50.154236
33.0,3,53.184267,50.094812
40.0,5,53.255167,50.235399
88.0,5,53.208651,50.119013
59.0,5,53.115049,50.150086
69.0,10,53.215586,50.168133
91.5,10,53.193413,50.112087
71.4,21,53.216826,50.162761
27.0,2,53.181499,50.097965
45.0,9,53.246347,50.263067
60.0,10,53.199034,50.156221
48.0,5,53.215947,50.24298
17.0,2,53.366154,50.197939
49.0,9,53.218621,50.272867
38.5,4,53.144857,50.040455
40.0,5,53.341898,50.228356
62.0,12,53.201704,50.144965
57.0,9,53.238916,50.226478
56.0,10,53.310054,50.287582
30.0,1,53.134335,50.235785
88.0,9,53.207124,50.133027
40.0,3,53.322599,50.305045
42.0,10,53.148794,50.08997
81.3,6,53.201315,50.114467
67.9,9,53.227921,50.213776
93.0,3,53.198408,50.105448
82.7,16,53.202793,50.122561
42.6,5,53.296897,50.285929
53.0,9,53.256676,50.244526
53.5,9,53.09198,50.160317
62.0,16,53.207216,50.174349
51.4,5,53.242139,50.22055
55.0,5,53.196471,50.179865
48.5,5,53.244699,50.22558
44.2,5,53.119935,50.082559
83.5,6,53.182891,50.105745
51.0,5,53.208726,50.18238
88.5,5,53.207923,50.123864
39.0,2,53.186215,50.08591
72.5,9,53.184521,50.105682
54.4,5,53.196094,50.180583
30.0,2,53.209584,50.251335
49.0,5,53.217629,50.228778
63.0,4,53.118584,50.084212
90.5,12,53.198408,50.101181
58.0,9,53.206693,50.234114
82.0,14,53.224902,50.174547
55.3,4,53.189291,50.112563
40.0,3,53.136004,50.129146
80.7,4,53.190208,50.084437
74.0,14,53.265617,50.215806
62.0,6,53.211304,50.209994
41.5,5,53.106287,50.084212
58.7,10,53.234157,50.257785
42.0,5,53.122912,50.09466
49.7,4,53.217678,50.267945
44.0,2,53.177586,50.07964
34.0,2,53.184764,50.107101
89.0,5,53.198138,50.111216
69.0,5,53.192242,50.129541
48.0,2,53.198014,50.114926
69.0,12,53.246703,50.241346
59.0,3,53.268245,50.18971
43.0,2,53.216896,50.247607
58.8,9,53.112719,50.147148
36.0,2,53.184866,50.107353
61.0,12,53.252678,50.209653
69.5,10,53.249548,50.21003
75.2,10,53.193386,50.113057
65.9,16,53.209427,50.206724
50.4,25,53.189452,50.147355
48.0,2,53.182918,50.095783
64.0,10,53.216594,50.245675
65.0,10,53.214933,50.158467
71.0,9,53.244526,50.233979
65.0,16,53.229015,50.26101
68.5,9,53.257704,50.226191
32.0,3,53.301455,50.286324
49.8,5,53.231074,50.272436
77.3,9,53.200852,50.127736
63.0,5,53.229705,50.211809
92.0,7,53.185427,50.082209
50.0,24,53.218643,50.191723
79.0,12,53.206887,50.131985
65.0,10,53.267001,50.221493
53.3,9,53.226266,50.272742
88.0,16,53.206822,50.203832
22.0,2,53.100042,50.031301
65.0,9,53.196914,50.136512
65.5,12,53.211137,50.143672
34.8,5,53.120653,50.095791
91.0,14,53.202281,50.123172
62.7,18,53.218557,50.247544
51.0,5,53.209816,50.247463
54.3,12,53.118113,50.07204
52.0,5,53.21139,50.237195
56.2,12,53.219872,50.232829
62.0,5,53.214221,50.241687
74.6,16,53.197032,50.146888
34.0,2,53.113476,50.074609
62.0,9,53.241821,50.189908
44.6,5,53.209265,50.244975
74.0,19,53.222821,50.191651
59.0,9,53.200733,50.206778
88.2,12,53.190224,50.118501
47.0,5,53.21413,50.199053
66.0,17,53.183927,50.109491
61.0,5,53.201893,50.107676
66.0,3,53.191136,50.101954
48.5,9,53.245275,50.254479
60.2,10,53.21833,50.24431
107.0,11,53.213105,50.132119
53.4,9,53.247393,50.245837
53.5,19,53.220136,50.162366
89.8,9,53.182173,50.076963
32.0,2,53.220411,50.256356
59.1,13,53.220702,50.231725
135.8,29,53.196342,50.109877
43.0,5,53.386771,50.166624
55.0,5,53.21042,50.23115
64.9,11,53.222013,50.194543
38.0,5,53.302591,50.276047
44.5,10,53.146996,50.061988
64.1,9,53.195031,50.14607
53.0,4,53.189997,50.095567
80.0,8,53.209265,50.127933
76.0,17,53.24319,50.189701
50.3,9,53.240204,50.196529
47.0,5,53.392468,50.170828
46.0,2,53.201909,50.186099
40.0,5,53.302236,50.268223
36.3,5,53.297441,50.278653
49.5,3,53.184014,50.081284
85.0,5,53.200366,50.13035
61.5,10,53.196461,50.149196
60.6,9,53.244699,50.247589
45.0,3,53.322115,50.306734
62.5,24,53.214631,50.145989
60.0,4,53.187062,50.101729
46.3,5,53.216464,50.270199
81.0,5,53.207669,50.116354
105.0,9,53.209217,50.125364
25.0,1,53.138084,50.240564
40.8,2,53.21977,50.230763
75.5,19,53.255313,50.200607
48.5,5,53.193601,50.182874
65.0,13,53.206995,50.219606
36.0,5,53.105714,50.083853
30.0,2,53.197728,50.114701
61.0,9,53.240183,50.276649
57.0,5,53.231845,50.215878
38.0,2,53.188168,50.127484
46.8,9,53.247689,50.259869
64.0,9,53.18989,50.216597
36.0,5,53.143664,50.04527
47.2,5,53.192382,50.19793
80.7,7,53.201564,50.109518
60.9,9,53.111174,50.142414
50.2,12,53.258593,50.21021
49.3,12,53.23309,50.268304
48.8,10,53.14187,50.041955
63.1,10,53.212021,50.217217
48.3,5,53.243061,50.247212
62.9,9,53.264691,50.222912
85.0,9,53.185557,50.082703
67.0,9,53.240005,50.209482
51.0,21,53.195759,50.109482
29.0,3,53.102183,50.033862
44.0,5,53.204892,50.232021
79.0,10,53.197674,50.146061
57.0,9,53.246342,50.230081
50.0,5,53.242613,50.235453
52.5,9,53.145387,50.06056
63.0,13,53.21799,50.162258
56.5,5,53.188411,50.206123
48.7,5,53.155566,50.089333
48.0,5,53.252468,50.236872
59.8,10,53.188384,50.139342
54.2,14,53.232627,50.224547
66.0,9,53.239245,50.189719
49.0,10,53.155923,50.090941
62.4,20,53.223802,50.193699
59.3,5,53.212598,50.159967
59.0,5,53.118427,50.155718
61.0,5,53.220449,50.270676
55.8,9,53.237914,50.205476
42.8,10,53.373085,50.187114
49.0,5,53.190861,50.123226
54.0,3,53.185141,50.095953
52.0,10,53.198748,50.179802
77.0,4,53.195177,50.094291
61.0,12,53.241363,50.192854
56.5,5,53.203662,50.13485
62.0,17,53.204244,50.194373
48.2,5,53.227452,50.260902
60.7,12,53.25611,50.220289
56.0,9,53.257575,50.236998
42.3,10,53.156571,50.07893
51.0,5,53.186269,50.200858
60.0,9,53.196223,50.139414
53.5,6,53.200717,50.110991
43.5,19,53.204109,50.195028
76.8,9,53.194378,50.12142
74.0,9,53.245669,50.211575
57.0,9,53.237747,50.206599
63.0,5,53.190893,50.111207
57.5,9,53.256692,50.217064
41.5,5,53.212005,50.22081
73.8,9,53.210533,50.133754
59.6,9,53.25548,50.233916
72.6,5,53.194918,50.127215
60.0,6,53.199913,50.194462
57.2,9,53.240221,50.208323
45.5,9,53.352165,50.210848
78.0,5,53.187149,50.093312
65.0,12,53.200021,50.136216
59.0,12,53.256713,50.230081
59.4,10,53.255291,50.204694
76.0,10,53.203737,50.131329
56.0,5,53.211622,50.156482
54.7,10,53.23447,50.252278
87.5,6,53.186296,50.097382
92.5,10,53.247528,50.211486
44.5,9,53.341726,50.215348
85.0,6,53.186528,50.097588
57.0,3,53.116119,50.159248
78.0,9,53.205134,50.121061
60.4,10,53.266479,50.213803
56.0,9,53.215251,50.216893
41.0,5,53.252705,50.264926
55.0,5,53.200382,50.191732
68.7,6,53.211859,50.2103
56.5,9,53.258464,50.228024
93.0,5,53.207755,50.115042
64.2,16,53.254041,50.219166
62.0,5,53.212647,50.191606
47.0,3,53.321093,50.310013
66.2,9,53.187003,50.110946
55.0,25,53.22522,50.173936
55.7,2,53.191578,50.097669
58.6,9,53.257187,50.225921
51.0,9,53.204482,50.124618
35.8,5,53.14509,50.041048
50.0,9,53.232228,50.248972
52.0,9,53.26315,50.234258
66.0,7,53.181699,50.102071
59.0,12,53.19242,50.142684
54.2,9,53.247845,50.231841
49.5,5,53.214863,50.245262
55.0,8,53.225802,50.191309
56.3,10,53.276856,50.262222
89.0,7,53.183042,50.105808
47.8,5,53.235688,50.27488
58.0,5,53.212264,50.19431
53.0,4,53.210295,50.16851
71.0,4,53.194918,50.096636
68.7,17,53.219921,50.245577
53.3,5,53.24958,50.207865
74.4,15,53.197232,50.147606
53.0,20,53.194065,50.138282
76.9,7,53.183204,50.07928
57.0,12,53.211002,50.214728
51.8,5,53.236028,50.282129
52.0,5,53.199724,50.227485
54.5,9,53.209993,50.182263
82.8,10,53.204735,50.127538
129.0,24,53.198581,50.103113
63.8,9,53.225393,50.201353
61.4,15,53.254397,50.219283
59.0,10,53.349145,50.212806
61.0,12,53.201051,50.150355
57.5,9,53.23903,50.221178
52.3,10,53.186987,50.140887
60.8,9,53.20049,50.172292
55.1,11,53.245415,50.204353
49.0,9,53.258055,50.208692
67.3,10,53.269538,50.218537
55.3,12,53.259994,50.22708
44.0,4,53.346156,50.218232
41.0,3,53.227506,50.250463
63.5,5,53.186571,50.097624
54.0,9,53.261313,50.194471
51.0,9,53.246057,50.233845
90.7,6,53.187467,50.103203
62.2,9,53.193488,50.13786
45.5,5,53.250512,50.240088
66.0,12,53.237828,50.191723
72.5,9,53.225905,50.150265
46.8,5,53.347795,50.221403
40.0,16,53.277087,50.267549
54.0,10,53.192981,50.115033
61.0,9,53.189086,50.214037
33.0,5,53.487782,49.852447
53.5,5,53.205949,50.183198
42.0,12,53.252991,50.261153
67.2,9,53.24507,50.21074
40.0,2,53.311393,50.283009
96.0,9,53.19974,50.115501
56.0,9,53.240727,50.229452
47.0,12,53.253465,50.262842
73.5,2,53.200436,50.096339
53.2,9,53.247334,50.225993
54.8,9,53.227366,50.271852
38.0,3,53.288463,50.241885
70.0,17,53.224616,50.149933
49.0,5,53.195991,50.176047
93.7,10,53.192522,50.089342
65.3,12,53.24805,50.188426
50.0,4,53.172086,50.191148
67.5,12,53.25083,50.242927
53.0,2,53.192021,50.102565
33.0,2,53.232363,50.293538
56.5,9,53.193952,50.149268
66.7,5,53.191368,50.118959
57.0,9,53.241347,50.197508
76.0,10,53.195344,50.109239
63.0,9,53.248788,50.226972
36.0,2,53.19584,50.119399
63.0,3,53.227695,50.17841
53.3,5,53.256514,50.241453
53.0,5,53.231899,50.189962
73.5,8,53.200285,50.116623
54.6,9,53.265089,50.228571
49.2,9,53.212339,50.159356
52.0,4,53.188837,50.118761
78.5,5,53.20802,50.126047
46.0,12,53.231899,50.259896
55.0,4,53.181164,50.087608
36.0,3,53.191228,50.110569
48.0,9,53.121091,50.078939
50.0,2,53.187721,50.098981
41.2,5,53.108622,50.085111
51.3,5,53.183544,50.098684
46.0,10,53.109676,50.139998
67.0,9,53.238679,50.206078
48.0,9,53.242107,50.257749
55.0,9,53.250884,50.251425
36.0,9,53.121194,50.080224
63.5,10,53.245669,50.209222
52.0,12,53.192474,50.142136
50.5,12,53.245798,50.217217
52.0,18,53.211913,50.159491
44.5,5,53.222309,50.27496
51.0,4,53.114838,50.082416
55.3,9,53.190192,50.088937
83.2,4,53.198769,50.110721
47.0,9,53.375196,50.182021
129.0,11,53.195856,50.108512
53.0,5,53.222104,50.271161
49.0,9,53.256282,50.244759
61.0,10,53.187024,50.14236
47.0,16,53.231511,50.264495
64.7,9,53.260161,50.217154
53.5,9,53.246137,50.227565
35.0,3,53.136706,50.124978
43.0,12,53.156587,48.623066
56.0,9,53.238043,50.236513
51.3,10,53.141233,50.046797
82.0,9,53.190634,50.088129
60.0,9,53.242349,50.197211
61.8,12,53.224956,50.151038
61.0,14,53.233106,50.225553
62.5,10,53.207831,50.168286
52.7,5,53.242667,50.239773
56.3,9,53.191886,50.211135
62.0,5,53.217494,50.155242
54.0,10,53.291423,50.291031
69.8,10,53.253395,50.207165
55.0,9,53.261761,50.236602
65.6,9,53.21524,50.163057
66.8,12,53.19147,50.139072
53.0,5,53.211455,50.242064
54.0,9,53.179923,50.191318
53.0,5,53.297694,50.279659
72.0,9,53.264814,50.221556
45.0,10,53.093305,50.163587
86.8,10,53.198478,50.112707
51.0,10,53.349048,50.226056
103.0,7,53.21111,50.130152
49.0,4,53.216448,50.234779
112.0,18,53.214906,50.134536
59.0,5,53.201488,50.15473
59.0,4,53.187747,50.080879
56.0,12,53.256503,50.236575
74.0,9,53.1968,50.132766
51.0,5,53.230314,50.212617
47.0,16,53.219829,50.221753
58.0,14,53.247328,50.188641
139.0,25,53.200129,50.10702
73.6,19,53.255286,50.199529
90.0,9,53.206574,50.121259
80.5,8,53.201046,50.117243
57.0,10,53.24673,50.2095
57.2,10,53.236335,50.256563
59.2,17,53.259331,50.239944
70.0,9,53.186015,50.109087
41.5,4,53.204778,50.230117
87.0,5,53.191443,50.096591
70.8,10,53.244548,50.203347
49.0,5,53.188147,50.216067
56.5,5,53.204918,50.161521
59.0,9,53.200161,50.148298
38.9,5,53.390594,50.168438
62.2,9,53.227792,50.205673
60.1,10,53.232314,50.195756
71.0,18,53.194265,50.140599
91.0,5,53.185713,50.104496
47.0,2,53.20816,50.15411
57.0,4,53.180247,50.09227
91.3,13,53.203128,50.121753
58.7,12,53.25743,50.213722
55.5,10,53.185325,50.192208
71.0,9,53.204643,50.158979
53.3,9,53.266091,50.22576
72.0,6,53.191335,50.095729
91.0,6,53.185881,50.082523
43.0,6,53.173031,50.189773
51.8,9,53.233538,50.260758
60.0,10,53.258125,50.21127
59.0,9,53.233527,50.21524
59.0,10,53.21105,50.217801
71.5,5,53.208872,50.16975
52.0,16,53.277103,50.262833
53.5,10,53.220427,50.232668
57.6,9,53.254979,50.223074
51.0,4,53.208608,50.16454
50.4,5,53.192938,50.188767
56.0,9,53.19331,50.150005
54.0,5,53.195457,50.129424
86.0,8,53.193245,50.113749
38.0,5,53.303043,50.281725
78.3,16,53.211471,50.145917
81.5,10,53.204751,50.122013
48.8,9,53.110222,50.08485
50.0,9,53.247926,50.260453
59.4,9,53.248406,50.231958
53.7,5,53.236286,50.278545
69.0,9,53.20954,50.181194
72.0,9,53.208349,50.142055
79.0,6,53.185843,50.103993
48.0,3,53.321496,50.305306
61.0,9,53.247059,50.244139
58.0,5,53.201639,50.211998
102.5,6,53.187882,50.086323
38.0,3,53.210727,50.232012
53.0,9,53.25403,50.221439
53.0,9,53.246983,50.256913
55.7,9,53.24659,50.235228
48.0,24,53.218707,50.192738
61.2,9,53.20193,50.135551
66.2,9,53.208753,50.141444
65.0,9,53.210792,50.184608
63.5,5,53.185222,50.104281
84.0,11,53.192183,50.089153
45.0,4,53.115541,50.082739
97.0,1,53.205496,50.211243
87.0,9,53.207443,50.123424
50.4,9,53.239294,50.229012
58.0,4,53.210112,50.157587
64.0,5,53.230039,50.254443
79.0,10,53.232314,50.266948
45.3,5,53.223829,50.267801
60.5,5,53.195004,50.164001
55.7,9,53.208812,50.224233
114.0,5,53.189528,50.083844
64.7,10,53.253142,50.205808
61.7,9,53.227538,50.213704
81.5,6,53.201742,50.19599
60.0,3,53.189992,50.098666
42.0,12,53.25479,50.247571
63.5,4,53.192285,50.087275
52.5,5,53.187737,50.1822
110.6,23,53.203656,50.12407
53.0,3,53.188309,50.117198
47.0,5,53.234659,50.18936
50.0,4,53.218298,50.259761
61.0,9,53.183263,50.104451
64.0,3,53.241826,50.170289
66.5,6,53.21881,50.156518
50.0,24,53.19058,50.138318
46.7,5,53.218238,50.271421
52.0,9,53.257505,50.215564
73.7,10,53.198117,50.147427
92.4,9,53.192992,50.088677
67.5,19,53.221511,50.206176
45.5,2,53.301891,50.274601
73.8,16,53.201493,50.138354
47.0,5,53.120751,50.08105
56.7,6,53.228816,50.184662
35.0,2,53.222007,50.267837
50.5,9,53.300137,50.277494
70.5,13,53.200107,50.153589
52.5,5,53.201564,50.231006
66.0,17,53.226471,50.153886
88.0,7,53.199633,50.113372
77.5,6,53.187785,50.092737
59.6,9,53.245722,50.194624
62.7,4,53.226703,50.2573
86.5,10,53.195403,50.107479
47.5,5,53.1916,50.209312
55.5,9,53.238555,50.207928
53.0,2,53.208521,50.153643
61.0,11,53.197388,50.143097
60.0,12,53.244526,50.229721
55.0,2,53.183037,50.083098
82.8,11,53.191006,50.119453
94.7,16,53.203381,50.122292
50.0,5,53.222557,50.270586
78.0,14,53.223527,50.174484
53.0,12,53.238318,50.190465
62.0,5,53.233031,50.188453
47.0,2,53.188756,50.084473
55.0,9,53.253648,50.246286
49.0,9,53.251935,50.248298
59.0,4,53.209772,50.167226
62.8,9,53.214329,50.159123
143.7,18,53.538317,49.858277
47.7,10,53.141217,50.045926
56.0,5,53.188481,50.197112
56.5,5,53.211072,50.153921
70.0,18,53.210231,50.207722
67.0,10,53.269085,50.219723
62.7,5,53.191379,50.12982
51.0,10,53.182195,50.20782
58.0,16,53.249376,50.223765
77.0,5,53.190785,50.099484
54.0,5,53.185174,50.193304
56.3,12,53.261351,50.221636
56.5,12,53.237989,50.192298
80.0,10,53.261911,50.211665
61.6,10,53.233403,50.25367
80.0,16,53.255016,50.202439
100.0,24,53.236766,50.182398
60.8,9,53.245922,50.19537
55.0,4,53.228573,50.193241
49.0,9,53.234141,50.209931
31.0,2,53.190898,50.103679
60.0,16,53.237186,50.190294
63.0,9,53.222611,50.200212
40.7,5,53.205323,50.230521
46.0,5,53.240054,50.231698
89.5,7,53.190251,50.091713
51.8,11,53.232244,50.250508
53.0,3,53.263786,50.230862
52.2,9,53.256929,50.243942
55.8,9,53.263371,50.21993
67.0,9,53.244386,50.210686
50.7,5,53.207804,50.228715
56.0,10,53.189226,50.135623
49.0,24,53.218551,50.192899
60.0,9,53.199368,50.215968
55.0,9,53.222584,50.197705
60.5,9,53.190737,50.13724
47.8,5,53.236804,50.284599
51.0,24,53.207081,50.166651
50.0,9,53.300793,50.275347
65.0,24,53.20947,50.151954
56.0,12,53.231985,50.258818
50.0,5,53.25465,50.241651
47.0,5,53.230325,50.253958
56.7,9,53.218821,50.222382
50.0,9,53.245221,50.211611
67.6,10,53.234136,50.215043
48.0,9,53.233775,50.259141
38.0,12,53.245167,50.253733
67.0,7,53.211908,50.129173
43.0,3,53.217403,50.261082
51.0,3,53.209654,50.16648
47.0,5,53.233586,50.186351
61.0,9,53.233225,50.227952
72.4,10,53.224735,50.197283
50.2,9,53.250981,50.25836
75.7,6,53.189026,50.106706
49.2,9,53.258846,50.226101
44.7,10,53.141287,50.043096
60.0,10,53.223926,50.195621
57.7,4,53.227306,50.257021
41.0,9,53.381481,50.176837
49.0,9,53.246725,50.212546
38.5,10,53.277211,50.266552
55.2,9,53.215995,50.222319
48.7,9,53.235968,50.251559
78.0,5,53.1929,50.130296
49.0,10,53.240759,50.195846
53.3,10,53.262078,50.214612
59.0,9,53.22067,50.199044
76.0,9,53.257893,50.230638
64.7,6,53.188988,50.102053
58.8,10,53.194826,50.141875
57.2,9,53.208564,50.221277
60.0,9,53.233953,50.271915
86.0,9,53.213332,50.130448
78.0,9,53.213515,50.163983
75.0,4,53.196045,50.096717
46.0,2,53.215532,50.198756
44.0,9,53.242964,50.256644
50.2,9,53.220605,50.199978
84.0,25,53.581116,49.297001
60.0,5,53.212517,50.199107
68.0,6,53.188805,50.095396
51.0,9,53.238981,50.206132
44.0,5,53.213412,50.251452
47.0,9,53.254144,50.247733
96.0,5,53.18935,50.08547
74.2,5,53.188881,50.095684
52.0,9,53.240215,50.189647
53.0,5,53.210064,50.232587
55.7,9,53.260198,50.229353
66.0,9,53.249715,50.203976
109.7,9,53.187089,50.08043
61.8,15,53.247247,50.210497
85.0,6,53.205334,50.123091
60.0,10,53.189442,50.137976
88.0,5,53.188125,50.087814
46.0,2,53.204244,50.19263
45.0,5,53.243497,50.244921
104.5,10,53.195587,50.108332
128.0,8,53.187704,50.082353
60.0,10,53.190753,50.140797
47.0,2,53.179767,50.083512
49.0,9,53.392291,50.173208
60.0,5,53.116973,50.159868
50.5,10,53.236378,50.20323
60.0,3,53.188821,50.086449
60.0,9,53.191157,50.147966
51.0,5,53.216615,50.229524
58.5,9,53.266786,50.223783
57.0,6,53.14187,50.047561
55.7,5,53.202168,50.134123
52.0,12,53.251277,50.208728
25.0,3,53.182249,50.233368
51.5,10,53.30943,50.285417
58.0,9,53.24077,50.190079
47.0,5,53.21015,50.243942
60.0,9,53.225668,50.204182
59.3,13,53.255372,50.239208
54.5,12,53.261475,50.228347
48.0,5,53.239472,50.232416
62.0,9,53.263441,50.225814
49.0,9,53.232654,50.258845
53.0,11,53.207227,50.184572
60.0,9,53.222142,50.20023
45.0,5,53.209762,50.245334
59.0,7,53.113271,50.145235
29.0,4,53.11259,50.076846
59.0,4,53.182427,50.083386
43.0,5,53.209567,50.245622
81.0,14,53.189372,50.116282
55.0,9,53.233279,50.270361
75.0,10,53.201369,50.117126
55.0,5,53.212113,50.160515
53.0,9,53.106946,50.082595
55.3,12,53.257505,50.222688
67.2,5,53.192474,50.12849
65.7,12,53.207874,50.206787
51.0,9,53.251843,50.204622
47.0,9,53.250426,50.211252
52.0,4,53.21214,50.155529
40.3,5,53.114746,50.087015
44.0,4,53.216907,50.268448
100.0,14,53.194745,50.115725
64.5,12,53.207944,50.214989
54.0,26,53.209875,50.186935
45.0,5,53.228519,50.296888
54.0,7,53.256255,50.18397
102.0,16,53.214432,50.131787
55.3,3,53.206833,50.15941
45.0,4,53.210074,50.156715
67.5,9,53.198775,50.140231
58.0,10,53.243314,50.196169
51.0,5,53.229975,50.191453
44.7,5,53.228153,50.295613
65.3,9,53.195128,50.181266
59.0,4,53.20981,50.167648
67.0,5,53.202707,50.175283
47.0,5,53.23482,50.275976
126.0,6,53.19584,50.107721
57.0,9,53.11113,50.14457
47.0,9,53.093543,50.165348
45.3,3,53.319619,50.314477
68.3,19,53.262046,50.183647
61.2,9,53.244553,50.060649
56.0,3,53.187683,50.100696
64.7,14,53.233592,50.2232
65.0,9,53.187764,50.194373
60.0,12,53.201186,50.144875
147.0,25,53.222471,50.051271
46.0,5,53.122512,50.087249
52.0,5,53.190273,50.174592
51.0,5,53.224832,50.19113
44.1,3,53.445472,49.797371
57.0,5,53.241573,50.231392
66.3,9,53.235095,50.206221
34.0,2,53.225889,50.235614
71.3,22,53.235095,50.054667
72.0,9,53.245927,50.074097
53.3,5,53.253928,50.243681
47.5,10,53.299927,50.274853
43.0,10,53.232751,50.296224
54.7,3,53.250459,50.388292
