area,floor,price,rooms,floors_total,year,latitude,longitude
75.0,2,16500000,2,5,2006,59.935074,30.374654
74.0,2,11700000,1,5,2013,60.032109999999996,30.225857
57.7,1,4880000,3,9,0,60.041148,30.343203999999997
60.7,2,9000000,1,9,2015,59.923649,30.371796999999997
87.0,2,6100000,5,3,1912,59.706803,30.380439000000003
64.4,2,12500000,2,13,2015,59.974113,30.314799
131.8,5,16000000,3,6,1870,59.941786,30.348127
221.0,12,100000000,5,12,2009,59.940835,30.386377000000003
74.0,2,11700000,1,5,2013,60.032109999999996,30.225857
60.5,16,5750000,2,22,2017,60.079438,30.348772999999998
27.8,9,3200000,0,23,2014,60.050183,30.446771000000002
52.3,7,4850000,2,9,1976,60.038097,30.349922999999997
61.1,16,6600000,2,19,2017,60.036429000000005,30.237372999999998
22.0,6,4100000,0,26,2013,59.915052,30.47001
35.0,6,4600000,1,10,2001,59.916685,30.508943
82.6,3,13625000,2,4,2017,59.962489,30.3284
31.0,15,5250000,1,26,2011,60.059571,30.452951000000002
28.0,15,3100000,0,22,2013,59.864887,30.512365999999997
148.0,1,16163000,4,5,1999,60.041157,30.320134999999997
46.7,8,5300000,2,9,1969,59.856343,30.365608
31.7,2,4000000,1,5,0,59.986529000000004,30.259821999999996
53.8,1,5450000,2,9,1984,59.850033999999994,30.21523
37.0,17,3950000,1,20,2018,59.866689,30.175012
48.0,2,6800000,2,9,1966,59.950299,30.238658
81.1,4,8400000,3,12,1992,60.005886,30.250965
108.3,4,12500000,3,4,1980,59.724437,30.416533
57.4,5,7640000,2,5,0,59.94686899999999,30.413704
51.0,11,9270000,1,25,2007,59.983067000000005,30.268590000000003
63.3,6,8250000,2,22,2016,60.091011,29.953559999999996
69.0,6,11590000,2,15,2010,59.960399,30.418725
84.4,3,17700000,3,7,2008,59.946468,30.261484000000003
121.3,4,17000000,3,4,1905,59.912851,30.304945
66.0,2,8850000,3,5,1875,59.92929,30.317737
102.1,7,25500000,3,7,2006,59.94115,30.218069
55.0,5,6500000,3,5,0,59.929849,30.414692
105.8,24,22500000,2,24,2011,59.838041000000004,30.350426000000002
20.6,7,2100000,1,13,2018,60.05945,30.426496000000004
42.3,2,4080000,1,17,1998,60.024859,30.222496999999997
42.0,10,9300000,0,23,2008,59.957354,30.343914
58.7,5,5300000,3,5,0,60.009917,30.429622
52.5,3,7600000,2,8,0,59.958381,30.342081
73.0,3,6400000,4,9,1992,60.046553,30.466983000000003
18.0,1,2250000,1,5,1952,59.955893999999994,30.414943
72.0,5,8500000,3,5,1955,59.957503,30.412859
134.7,4,13000000,4,5,0,59.932508999999996,30.322049
56.0,5,13650000,2,9,1862,59.93291899999999,30.365644
56.1,3,11800000,1,3,1917,59.93046700000001,30.298602000000002
90.0,5,13550000,3,5,1899,59.961188,30.293024
76.0,2,7750000,3,25,2013,59.913143999999996,30.449996000000002
85.5,3,10999000,3,6,1958,59.964201,30.323306
38.5,5,1995700,1,11,1981,59.806903000000005,30.387994
73.9,6,13076000,2,11,2012,59.963539000000004,30.273171
59.0,19,6100000,2,27,2015,60.078773,30.344695
45.7,16,5460000,1,18,2001,59.986686,30.363964000000003
63.0,8,11352000,2,10,2016,59.97434200000001,30.32071
46.0,5,5900000,2,9,0,59.864923,30.3655
40.0,4,5500000,0,5,1905,59.924969999999995,30.339081
48.3,19,4100000,1,19,2018,60.03501800000001,30.230618
67.6,8,15375000,2,9,2017,59.962033999999996,30.328265000000002
71.5,8,7350000,3,12,1970,59.879389,30.427304
58.3,6,5500000,2,15,2017,59.979561,30.507937
24.0,13,3650000,0,15,2014,59.916284,30.439548
26.2,23,3550000,0,24,2015,60.029072,30.247659000000002
159.9,17,20350000,3,18,0,59.85533100000001,30.319839
91.2,5,9900000,4,13,1996,60.008697999999995,30.202132000000002
26.6,6,1277000,0,8,1937,59.982415,30.511494
57.1,3,5300000,2,9,1976,60.041629,30.373495000000002
43.2,2,5690000,2,3,1830,59.920361,30.290338000000002
60.0,11,10900000,1,20,2010,59.948122,30.411071999999997
41.5,8,5000000,1,12,1998,60.032537,30.296815000000002
41.8,2,3950000,2,17,2019,59.82028199999999,30.3382
45.0,3,4520000,2,5,1966,59.868035,30.386107
67.5,13,9500000,3,13,1981,59.971213,30.270638
100.0,3,8100000,3,4,1880,59.915156,30.32981
81.0,2,14000000,3,5,1902,59.950551000000004,30.297434999999997
65.0,2,10100000,2,4,1830,59.931422,30.344219
59.2,5,5190000,1,11,2015,60.034918999999995,30.451342999999998
64.0,4,6400000,3,9,1979,59.830535,30.414198
59.1,2,4500000,2,2,1956,59.828261,30.518753000000004
36.4,7,7295000,0,11,2012,59.963539000000004,30.273171
21.0,6,2500000,0,19,2017,60.059943999999994,30.428795
91.5,8,35000000,2,8,2015,59.962233,30.330645
67.0,5,7900000,2,10,0,60.060334,30.319398
21.1,11,3350000,0,18,2018,59.937553,30.198575
80.0,2,13000000,2,5,2013,60.032109999999996,30.225857
42.0,2,3500000,3,5,0,59.906165,29.780858000000002
26.0,17,3250000,0,23,2013,60.051145,30.448334000000003
132.0,2,13800000,4,5,1908,59.919261,30.3587
108.0,6,12000000,3,6,1897,59.918395,30.353319
62.4,1,7490000,3,5,1932,59.929218000000006,30.240239000000003
74.8,4,7990000,3,5,1958,59.984520999999994,30.347183
68.8,6,5150000,3,6,2011,59.731685999999996,30.456634
23.2,13,1990000,0,22,2015,60.056794999999994,30.429325
116.0,2,17300000,2,5,2013,60.032109999999996,30.225857
40.0,14,4980000,1,16,2006,60.019936,30.234014000000002
26.0,2,3750000,0,15,2007,59.868035,30.386107
79.7,1,10181300,2,5,2017,59.990030000000004,30.312346999999995
22.9,10,2850000,0,18,2019,59.82028199999999,30.3382
62.2,5,6500000,3,9,1973,59.83749399999999,30.383384999999997
92.0,12,18600000,3,17,2015,59.983540000000005,30.315994
137.8,3,25000000,4,5,0,59.944053000000004,30.382307
36.5,6,4000000,1,7,2001,60.028775,30.2321
32.0,2,4650000,1,9,1971,59.835246999999995,30.154567
144.0,5,28600000,2,10,2017,59.955002,30.28316
31.0,4,3350000,1,9,1967,59.962688,30.421321000000002
19.0,1,2700000,0,4,1898,59.912815,30.301953
145.0,2,22800000,3,5,2013,60.032109999999996,30.225857
122.0,1,39900000,2,7,2012,59.9769,30.270386
36.6,8,4300000,1,16,1991,59.92968199999999,30.472355
125.0,2,29000000,3,5,1864,59.936034,30.327285999999997
24.0,14,2999000,0,25,2016,59.892613,30.453777000000002
40.0,14,4050000,1,14,1971,59.914899,30.508952
138.5,7,17500000,4,7,1999,59.92837900000001,30.37619
49.0,5,6500000,2,5,1959,59.962309,30.278992
26.0,6,3660000,0,24,2006,59.839895,30.350857
114.0,2,13150000,3,15,1982,60.047375,30.327465000000004
32.5,9,4150000,1,9,1966,60.005491000000006,30.391066
24.2,10,3680000,0,19,2013,59.85181,30.146203000000003
70.0,1,8000000,3,3,0,59.918836999999996,30.305834
123.0,5,29520000,3,5,2009,59.970870999999995,30.268967
36.4,7,3700000,1,17,2019,59.82028199999999,30.3382
50.6,2,5000000,2,9,1977,59.841671999999996,30.397202000000004
78.8,6,6150000,3,9,2013,59.725961,30.451396999999996
40.0,10,4408000,1,22,2017,60.053952,30.327196
78.0,2,9000000,3,4,1854,59.928176,30.352717
50.4,1,4450000,2,9,1982,59.868609,29.859174
82.4,19,7730000,4,24,2018,59.831087,30.545037
109.4,9,10800000,3,22,2007,60.061209999999996,30.30728
51.5,23,5175750,2,26,1970,59.88193199999999,30.464602000000003
67.2,7,7290000,3,9,1990,59.842716,30.171328999999997
87.3,2,8450000,4,4,1954,59.912824,30.328021999999997
148.1,17,25000000,4,18,2011,59.930038,30.241164
16.0,2,1885000,0,5,1828,59.922242000000004,30.33193
112.3,7,12950000,4,10,2015,59.92064499999999,30.371959000000004
29.0,3,4200000,0,5,1843,59.935722999999996,30.356409000000003
34.0,4,3500000,1,21,2016,59.811060999999995,30.371689
76.0,6,5400000,3,6,2011,59.72245,30.268212
102.6,3,36500000,3,7,2017,59.970870999999995,30.268967
41.0,8,5500000,1,10,0,59.849754000000004,30.397973999999998
52.1,9,5850000,2,16,1984,59.83568100000001,30.402026
87.0,2,11000000,2,5,1877,59.930172999999996,30.357936
38.0,12,4300000,2,16,1987,60.015165,30.271824
116.0,3,40000000,3,3,1861,59.943701000000004,30.324178000000003
55.1,19,4840000,2,23,2015,60.03068100000001,30.452240999999997
42.1,19,3840000,1,25,2014,59.862565000000004,30.167314
45.0,6,4599000,2,9,1964,59.880437,30.459805
143.4,4,49900000,4,5,2015,59.962233,30.330645
33.0,4,4200000,1,9,1976,59.84120600000001,30.395396
46.0,1,4800000,2,23,2015,59.862587,30.512213
59.0,4,6500000,4,5,1964,59.846364,30.312077000000002
119.7,23,11843000,3,25,2017,60.053952,30.327196
74.2,2,8350000,2,5,1862,59.934272,30.366874
53.7,12,6850000,2,12,1973,59.943394999999995,30.216029
70.0,7,13500000,2,8,2017,59.96271899999999,30.267484999999997
44.2,4,4600000,2,9,1976,59.830364,30.404297999999997
77.0,2,15900000,3,7,0,59.850676,30.326576
93.6,3,13770000,3,3,1917,59.92465,30.307828000000004
36.0,3,4450000,1,12,1978,59.77678100000001,30.326082
65.0,4,8700000,2,18,2000,60.006336,30.294246
96.0,5,7200000,4,12,1989,59.842092,30.491381
95.0,3,8200000,4,7,1910,59.934186,30.272488
77.8,3,11450000,2,3,1917,59.92465,30.307828000000004
49.3,3,4600000,4,5,1963,59.848538,30.273369
67.9,5,6250000,3,9,1986,59.907099,30.246114000000002
58.0,5,6350000,3,9,0,60.044028000000004,30.347839
42.0,22,7600000,2,28,2017,60.053952,30.327196
87.6,4,12700000,3,12,2010,59.999287,30.2253
39.5,8,3700000,1,18,2014,60.063235,30.458395
25.6,2,1850000,1,3,1964,59.731318,30.104
59.2,24,6300000,2,25,2011,60.069616,30.329756
58.0,3,6480200,1,4,2018,59.753322999999995,30.372946999999996
108.0,3,18900000,3,9,2017,59.944292000000004,30.39651
66.3,7,14150000,2,10,2017,59.96271899999999,30.267484999999997
45.8,2,4000000,2,5,1964,59.958142,30.435614
71.3,5,11500000,3,7,1972,59.876228000000005,30.323989
58.3,1,5200000,3,5,1964,59.86303,30.356786
55.0,1,7000000,1,8,2008,60.00488299999999,30.269183
34.8,12,3750000,1,12,0,59.950627000000004,30.498234999999998
17.0,1,1390000,0,5,1971,59.903941,29.773428999999997
64.0,15,5440000,2,19,2017,60.036429000000005,30.237372999999998
230.0,2,27500000,5,3,2005,60.059996999999996,30.29032
35.0,3,5440000,1,10,2018,59.951101,30.265248
30.0,1,1850000,2,3,1962,59.731318,30.104
38.0,9,7250000,1,9,2013,60.013749,30.31673
95.0,4,17850000,3,6,0,59.94705,30.387590000000003
54.0,2,12000000,1,3,1839,59.948131000000004,30.34978
27.0,13,3385000,1,15,1982,60.062695999999995,30.30772
96.6,2,14990000,3,10,2003,59.741246,30.588112
69.8,11,10600000,2,16,2012,59.999705000000006,30.199078000000004
13.4,1,1495000,0,9,1973,60.00201800000001,30.292915999999998
44.6,2,3250000,2,2,1952,59.736752,30.089708
48.2,10,4930740,1,10,2018,59.837793000000005,30.156732
71.9,23,12800000,2,24,2011,59.838041000000004,30.350426000000002
62.5,25,4550000,2,25,2017,59.8105,30.358287
40.6,19,4700000,1,19,0,59.93135899999999,30.460397999999998
65.6,1,6494400,2,5,2018,59.697047,30.406993
126.0,10,9490000,5,12,1986,59.927193,30.468079
35.4,13,4500000,1,27,2014,60.041966,30.447983
125.0,15,15600000,3,24,2014,59.85533100000001,30.319839
40.1,1,4500000,1,5,2012,59.689091000000005,30.428876000000002
40.6,14,4250000,1,25,2015,60.080142,30.344399
93.0,6,11573000,3,9,2018,59.909847,30.349214
65.0,4,7800000,2,5,1949,59.927643999999994,30.406840000000003
32.2,16,7140000,1,16,2005,59.944914000000004,30.238352000000003
48.3,7,4911390,1,10,2018,59.837793000000005,30.156732
98.1,1,12000000,4,5,1980,59.87542,29.914663
55.0,4,9200000,2,25,2009,59.855376,30.349402
25.2,10,2580000,0,18,1969,59.810478,30.377475
147.7,3,70000000,3,5,2008,59.975603,30.249492
48.3,4,4911390,1,10,2018,59.837793000000005,30.156732
48.0,7,4199000,1,19,2018,60.03534200000001,30.232028000000003
82.3,7,9000000,3,9,1999,59.838014,30.177446999999997
102.6,3,36500000,3,7,2017,59.971833999999994,30.263559000000004
41.0,15,3628500,1,17,2017,60.063464,30.211843
59.2,17,5920000,2,23,2015,59.864295,30.513478999999997
41.4,3,4850000,1,16,1988,60.012980000000006,30.250013
54.0,5,5650000,2,9,1989,60.025282,30.245834999999996
163.0,4,20000000,5,4,1863,59.928518999999994,30.346932000000002
27.0,7,3900000,0,23,2018,60.033265,30.228040000000004
56.6,6,4670000,1,25,2011,59.807134,30.374088
50.8,3,5064440,1,10,2018,59.837793000000005,30.156732
53.0,4,7750000,2,4,1916,59.941398,30.355017
51.8,2,5100000,2,7,1965,59.919847,30.416866
90.0,7,14000000,3,9,2013,60.013749,30.31673
38.0,17,3990000,1,23,2015,60.04809399999999,30.434589000000003
153.0,1,19000000,4,5,2001,60.02725600000001,30.221949
40.1,5,3450000,1,5,2000,59.72254100000001,30.404595
27.0,8,3600000,0,23,2017,59.977976,30.436638000000002
83.2,12,19000000,2,12,2013,59.94079,30.390590000000003
48.3,7,4911390,1,10,2018,59.837793000000005,30.156732
120.0,3,16500000,5,6,1912,59.944084,30.393995
52.0,7,6000000,2,12,1989,59.839778,30.501504999999998
78.0,13,7500000,3,16,1989,60.01994499999999,30.236071000000003
107.0,3,13200000,3,17,2000,59.95956999999999,30.228893
53.3,1,5000000,2,9,1968,59.829735,30.223072
34.7,3,6300000,1,10,0,59.928879,30.26037
108.0,1,15900000,3,4,2003,59.728083999999996,30.399986
35.5,14,4300000,1,25,2018,60.027494,30.253974
29.0,2,3750000,1,9,1973,59.911381000000006,30.467278999999998
48.3,5,4911390,1,10,2018,59.837793000000005,30.156732
94.0,2,17500000,2,2,1917,59.724437,30.416533
33.0,9,3550000,0,24,2015,60.048512,30.435478999999997
55.1,1,6600000,2,7,1937,59.972262,30.347209999999997
67.0,16,7550000,2,16,2007,59.836969999999994,30.367009000000003
36.3,10,2650000,1,12,2016,59.74592,30.065309999999997
47.7,15,5500000,1,25,2015,59.841544999999996,30.503724
33.3,14,3400000,1,27,2015,60.041355,30.449519
25.5,11,2750000,0,12,2018,60.055111,30.440159
80.0,4,8500000,3,6,1938,59.869643,30.260406
30.0,7,3550000,1,9,1973,59.846245999999994,30.381005
53.6,5,5950000,2,5,1986,60.198265,29.714392
80.4,3,15000000,3,5,1958,59.933613,30.249734000000004
45.7,3,3850000,2,5,1964,59.98741999999999,30.414108000000002
156.6,4,47570000,3,7,0,59.951731,30.390096000000003
36.6,4,3358989,1,6,2013,59.835246999999995,30.154567
61.7,4,7650000,2,15,2008,59.993418999999996,30.222883000000003
35.2,22,3800000,1,23,2013,59.864656000000004,30.509759999999996
60.0,6,5700000,3,9,1978,60.013735,30.283277000000002
60.0,4,6590000,2,5,1959,60.001392,30.335559000000003
23.5,1,2500000,0,5,1827,59.923117000000005,30.319425
60.9,1,4150000,3,2,1972,59.722967000000004,30.269434000000004
27.0,2,4099000,0,19,2016,59.97812,30.373351
82.0,9,7000000,3,10,2008,59.718793000000005,30.416542
33.0,13,3600000,0,26,2018,60.075986,30.343797
120.0,5,20000000,5,6,0,59.92584,30.378337
35.6,7,3407468,1,8,2013,59.835246999999995,30.154567
89.2,4,14500000,2,4,1777,59.938796999999994,30.347946999999998
125.6,4,18913000,3,11,2012,59.963539000000004,30.273171
25.1,6,2459367,0,8,2013,59.835246999999995,30.154567
41.5,3,4900000,1,21,2018,59.868984,30.155707
21.9,2,2919000,0,7,1903,59.936580000000006,30.380178000000004
28.3,12,4200000,0,24,2016,59.82509,30.333071
56.0,15,8600000,2,16,2007,59.997009999999996,30.208088
42.0,4,3700000,3,5,1968,59.835075,30.202007000000002
66.5,1,6970000,2,5,1903,59.954758999999996,30.304109000000004
37.0,7,4000000,1,10,2000,59.860721,30.506840999999998
33.3,7,2490000,1,17,2016,60.052322,30.438587
35.1,1,3750000,1,23,2015,59.862601,30.513317999999998
65.0,7,6000000,3,9,1981,59.924727000000004,30.477591999999998
47.8,8,6000000,2,12,1983,59.837802,30.426702000000002
13.5,1,1495000,0,9,0,60.00146899999999,30.292053999999997
26.5,2,3400000,0,5,0,59.955156,30.367071999999997
42.0,3,5000000,1,18,2016,60.091011,29.953559999999996
85.0,15,7500000,3,19,2014,59.863116000000005,30.51401
38.0,1,3300000,1,16,2014,60.062378,30.458223999999998
77.3,1,4900000,3,3,1954,59.839257999999994,30.142403
104.0,1,16900000,4,5,0,59.935692,30.282072999999997
101.6,6,8900000,5,9,1989,60.025938000000004,30.246815
23.0,12,3065000,0,24,2016,60.028105000000004,30.247138
45.8,4,4700000,2,5,1964,60.015840000000004,30.377106
144.0,7,46000000,4,8,1931,59.973667000000006,30.302627
95.0,9,9207890,3,10,2018,59.837793000000005,30.156732
102.0,3,36000000,3,7,2001,59.927337,30.303678
79.0,5,9400000,2,5,2018,59.724346,30.416821000000002
65.0,6,8100000,3,9,1992,60.053952,30.327196
96.6,12,8800000,3,16,2016,59.916982999999995,30.431526
31.0,1,3150000,1,5,1968,59.988005,30.419003999999997
106.6,2,27000000,3,4,1917,59.946806,30.287113
37.6,12,3500000,1,12,0,59.731423,30.612591
46.5,14,6300000,1,16,2004,59.832593,30.172012
26.4,13,3200000,0,27,2018,60.075986,30.343797
36.0,2,4199000,1,13,2004,59.826474,30.199571999999996
41.0,5,3790000,1,19,2017,60.02773199999999,30.455969
46.1,6,5800000,2,9,1985,60.066163,30.310523
30.9,1,4100000,1,5,1966,59.737418999999996,30.413128999999998
177.0,4,15000000,4,5,1956,59.958020999999995,30.415051000000002
13.3,1,1395000,0,9,1967,59.851783,30.365626000000002
82.0,4,9060000,2,15,2002,60.030613,30.293024
90.6,16,7450000,3,18,2017,60.06654,30.45685
56.4,3,8090000,2,5,1959,59.847972999999996,30.326244
71.0,11,7100000,3,21,2016,59.939094999999995,30.315868
33.0,19,4400000,1,20,2016,59.82509,30.333071
64.6,2,6400000,3,14,0,59.833063,30.512715999999998
33.0,1,2980000,1,9,1976,59.851629,30.024796000000002
72.0,4,7200000,2,5,1949,59.927643999999994,30.406840000000003
54.0,4,7999000,2,4,1956,59.985813,30.291326
80.1,1,6990000,3,5,1958,59.869344999999996,30.270117
115.1,2,20000000,3,5,1951,59.939487,30.290024
36.5,7,4445000,1,9,2017,60.058147,30.274203999999997
22.8,2,3600000,0,22,2015,60.05205600000001,30.449052000000002
49.5,3,8700000,3,5,1905,59.914935,30.299977000000002
30.0,8,1990000,1,13,2011,60.051338,30.445998
96.6,7,11800000,3,12,2005,60.024913,30.32177
115.0,5,24000000,2,6,1914,59.92176800000001,30.284957000000002
53.7,7,6200000,2,14,1973,59.838774,30.367818
60.1,5,4700000,3,5,1973,59.986088,29.787829
55.0,7,5500000,2,12,1989,59.839579,30.498208
79.3,5,14080000,2,7,2015,59.964147,30.282936
120.6,5,11900000,2,5,1898,59.932382999999994,30.352403000000002
33.0,6,3590000,1,9,0,60.04854399999999,30.397552
69.0,3,8050000,3,10,1992,59.992389,30.214924
48.0,13,5500000,1,25,2008,60.051917,30.335559000000003
43.0,7,4980000,1,18,2003,59.980258,30.391731
60.4,1,5650000,3,9,0,60.035949,30.403337
68.9,2,4999990,2,9,2013,59.739028000000005,30.471141999999997
44.0,3,3800000,2,9,1982,59.895433999999995,29.769215999999997
32.1,6,2160000,1,18,2016,60.056279,30.441399
150.0,6,11000000,3,20,2004,59.94444,30.491588
82.4,10,10281340,2,23,0,59.85533100000001,30.319839
56.0,3,5400000,2,4,1998,60.081991,29.961240000000004
36.6,3,3900000,1,5,2017,59.756046999999995,30.371995000000002
29.0,6,3280000,0,19,2016,60.035526000000004,30.238739000000002
58.8,19,4990000,1,25,2017,59.866730000000004,30.167709000000002
38.5,2,2800000,1,19,2017,60.059219999999996,30.429514
85.0,2,9400000,3,18,0,59.859469999999995,30.505071
145.0,14,18240000,3,18,0,59.85533100000001,30.319839
46.7,9,4753650,1,10,2018,59.837793000000005,30.156732
81.4,10,10156627,2,23,0,59.85533100000001,30.319839
39.0,12,5150000,1,16,2005,59.877538,30.376271000000003
24.1,16,2538000,0,32,2018,59.831087,30.545037
158.0,9,34971000,4,10,2016,59.957584,30.405510999999997
95.0,10,9207890,3,10,2018,59.837793000000005,30.156732
37.4,20,4400000,1,27,2011,60.071389,30.326459000000003
100.0,1,12900000,4,2,1841,59.943323,30.288973
72.0,4,7500000,3,12,1984,59.951502000000005,30.488551
155.0,17,20500000,4,18,2014,59.85533100000001,30.319839
54.6,5,10800000,1,7,2013,59.926278,30.366839000000002
42.0,17,6100000,1,25,2011,59.993418999999996,30.222883000000003
151.7,23,21387880,3,23,0,59.85533100000001,30.319839
36.5,9,4460000,1,9,2012,59.999287,30.2253
55.0,3,5990000,3,5,1961,59.909337,30.305789
54.0,14,4851000,2,20,2018,59.866689,30.175012
53.0,9,5400000,2,9,0,59.833569999999995,30.180627
37.0,20,3550000,1,24,2018,59.831087,30.545037
76.0,4,11000000,2,4,1870,59.927234,30.324222
37.8,13,3576000,1,32,2018,59.831087,30.545037
90.5,2,7870000,3,18,2001,59.986686,30.363964000000003
85.0,2,8990000,3,5,1957,59.874010999999996,30.26285
98.5,4,10990000,3,9,2001,59.732303,30.569534
54.0,5,4800000,2,17,0,59.77678100000001,30.326082
138.0,4,14750000,3,7,1911,59.962534,30.352860999999997
50.7,12,11130000,1,15,2017,59.8023,30.398675
115.9,10,17380000,3,20,2015,59.983368999999996,30.313874
53.9,18,4851000,2,20,2018,59.866689,30.175012
99.2,2,10900000,3,5,1911,59.925038,30.354082000000002
46.5,6,5090000,1,25,2017,60.053952,30.327196
100.4,10,14350000,3,15,1998,59.942285999999996,30.221419
58.0,22,7300000,2,24,2016,59.960386,30.481741999999997
54.0,3,4730000,2,8,2001,59.835246999999995,30.154567
109.2,13,16380000,3,17,2015,59.982234999999996,30.316253999999997
29.3,9,3645000,1,9,1968,59.864363,30.381435999999997
39.5,5,3700000,1,5,2013,59.858616000000005,29.935709999999997
40.1,20,4550000,1,23,2014,60.050237,30.445242999999998
57.0,4,7100000,3,5,1960,59.872724,30.300103000000004
146.9,2,21450000,3,8,0,59.85533100000001,30.319839
101.1,4,14800000,3,17,2015,59.982234999999996,30.316253999999997
35.5,5,5700000,1,11,2018,59.983670999999994,30.356714
27.6,9,1970000,1,18,2018,60.055111,30.440159
109.0,10,15061620,3,14,0,59.962435,30.405062
74.2,2,8010000,3,24,2015,60.028753,30.246374
39.1,6,4500000,1,16,2007,59.985462,30.421914
55.2,2,5600000,3,9,0,59.851783,30.365626000000002
143.0,4,16100000,5,5,1912,59.964237,30.286672999999997
27.0,3,3500000,1,4,0,59.917186,30.346940999999998
110.0,3,8200000,4,5,1904,59.912278,30.287741999999998
88.8,15,12040000,3,18,2015,59.888379,30.313765999999998
62.0,3,7800000,2,15,2017,59.867293999999994,30.156444
57.2,2,8280000,2,24,2015,59.98395,30.370566999999998
31.0,2,3400000,1,9,1968,59.965123999999996,30.432083000000002
43.2,1,6900000,2,6,0,59.953993000000004,30.302627
42.1,19,5435000,1,25,2006,59.839117,30.352376
81.0,5,12000000,3,5,1813,59.92837900000001,30.322489
35.0,15,3950000,1,23,2017,59.82974399999999,30.535999999999998
43.0,4,3690000,1,21,2019,59.810807999999994,30.369803000000005
92.2,4,15300000,3,4,2013,60.054428,30.000452000000003
147.1,7,27865000,3,8,2017,59.944292000000004,30.39651
79.7,1,7700000,4,9,1972,59.944309999999994,30.231489
71.2,5,7900000,3,12,1988,60.043040000000005,30.32645
65.8,4,6570000,2,25,2017,59.891484999999996,30.450463
113.0,3,11700000,4,5,0,59.988640000000004,30.334769
68.0,9,7350000,3,10,1993,59.829789,30.332676
46.2,5,5190000,1,6,2009,59.699113,30.414610999999997
35.0,6,4400000,1,12,1980,60.05437,30.315984999999998
133.0,4,11400000,4,5,1911,59.935813,30.379145
45.0,3,6600000,1,8,2010,59.848493000000005,30.140194
17.0,1,2420000,0,10,1995,59.919481999999995,30.460326000000002
66.0,5,7450000,3,12,1992,60.012552,30.241865
28.5,12,4500000,0,16,2015,59.993418999999996,30.222883000000003
40.0,5,2950000,1,5,2000,60.039463,30.464018
34.0,6,5250000,0,8,2014,59.904387,30.290365
85.0,2,6777777,3,10,2007,59.72059399999999,30.410524
32.0,3,3700000,1,5,1963,59.856469,30.251782000000002
68.5,8,18235000,2,9,1899,59.96521,30.285703
68.0,9,8400000,3,19,2016,59.938658,30.205582
214.0,12,18900000,5,13,1998,60.058595999999994,30.310028999999997
35.0,14,2980000,1,24,2018,59.831087,30.545037
52.9,18,6400000,2,22,2016,59.939094999999995,30.315868
69.2,14,5890000,3,16,1985,59.853324,30.206884000000002
32.3,9,3350000,1,24,2015,59.811609,30.364045
26.3,19,2417000,0,24,2017,60.035351,30.225614
45.5,9,5190000,2,9,1979,60.054680000000005,30.332532
126.2,2,24745000,3,7,2015,59.964147,30.282936
27.4,3,2750000,0,16,2016,59.787093000000006,30.207423
251.8,5,49800000,4,5,1822,59.938869999999994,30.344794
17.4,1,2120000,0,5,1960,59.868373999999996,30.277824
66.2,1,6650000,2,10,2007,59.857726,30.232882
70.6,4,5690000,2,21,2019,59.810807999999994,30.369803000000005
75.0,14,9300000,3,16,2004,60.053619999999995,30.334257
75.3,1,10600000,3,10,2007,59.851172999999996,30.398289000000002
77.0,9,9400000,3,19,2017,60.035351,30.225614
82.0,8,10450000,2,17,2011,59.940366000000004,30.223467
43.8,9,3500000,2,9,2012,59.740316,30.470323999999998
45.0,6,5750000,1,10,2007,59.999287,30.2253
79.0,3,6685000,3,9,2001,60.077090000000005,29.966262
92.0,2,6300000,3,5,1959,59.992847999999995,29.783221
60.0,3,5300000,3,5,1966,60.000911,30.430941999999998
45.5,3,4700000,2,5,1966,60.008113,30.426890999999998
130.0,2,16900000,3,5,0,60.002593000000005,30.330852
44.0,2,5250000,2,5,1966,59.996214,30.348036999999998
72.7,12,13700000,2,23,2008,59.957354,30.343914
49.0,5,4560000,4,5,1960,59.867502,30.272506
57.2,16,4745000,2,16,2014,60.033984999999994,30.454235999999998
64.0,1,8990000,2,5,1958,59.855276,30.325381
40.0,19,4400000,1,25,2017,60.053952,30.327196
75.4,8,8990000,3,25,2011,60.03354,30.242036
36.0,9,3150000,2,12,1984,59.851413,30.466534000000003
90.0,1,12000000,3,14,2008,59.85454,30.389404
68.7,11,7000000,3,17,1995,60.009615000000004,30.203435
73.0,4,6950000,4,9,1986,60.013591000000005,30.273547999999998
44.9,2,4500000,2,5,1967,60.010856999999994,30.428876000000002
212.0,5,80000000,5,6,2007,59.96716,30.273611
141.0,3,12990000,5,5,1811,59.918553,30.283708
55.0,3,5690000,2,3,1951,59.890862,30.261709000000003
59.0,7,6150000,3,9,1968,60.018156000000005,30.398639000000003
32.0,2,3190000,1,17,2011,59.858367,30.196257
56.1,16,6795000,2,16,2005,60.008697999999995,30.202132000000002
31.2,2,3250000,1,5,1969,59.836988,30.178067
120.0,1,18000000,4,5,2008,59.842743000000006,30.212965999999998
92.0,6,22240000,3,9,1899,59.96521,30.285703
73.0,4,7500000,4,9,1985,60.064951,30.313470000000002
34.0,5,4400000,1,25,2012,59.981793,30.388515
74.7,6,7400000,3,17,2008,60.020377,30.267557
65.6,3,8320000,3,11,1965,59.989139,30.290203
64.0,2,4700000,3,9,1977,59.826167000000005,30.204064000000002
24.0,7,4290000,0,14,0,59.85533100000001,30.319839
107.0,6,9900000,4,6,1911,59.960871999999995,30.302869
